drug	method	column	row	match_not
Pyrazinamide	Ariba	3	9	Match with phenotype
Pyrazinamide	Ariba	3	10	Match with phenotype
Pyrazinamide	Ariba	3	11	Match with phenotype
Pyrazinamide	Ariba	3	12	Match with phenotype
Pyrazinamide	Ariba	3	13	Match with phenotype
Pyrazinamide	Ariba	3	14	Match with phenotype
Pyrazinamide	Ariba	3	15	Match with phenotype
Pyrazinamide	Ariba	3	16	Match with phenotype
Pyrazinamide	Ariba	4	1	Match with phenotype
Pyrazinamide	Ariba	4	2	Match with phenotype
Pyrazinamide	Ariba	4	3	Match with phenotype
Pyrazinamide	Ariba	4	4	Match with phenotype
Pyrazinamide	Ariba	4	5	Match with phenotype
Pyrazinamide	Ariba	4	6	Match with phenotype
Pyrazinamide	Ariba	4	7	Match with phenotype
Pyrazinamide	Ariba	4	8	Match with phenotype
Pyrazinamide	Ariba	4	9	Match with phenotype
Pyrazinamide	Ariba	4	10	Match with phenotype
Pyrazinamide	Ariba	4	11	Match with phenotype
Pyrazinamide	Ariba	4	12	Match with phenotype
Pyrazinamide	Ariba	4	13	Match with phenotype
Pyrazinamide	Ariba	4	14	Match with phenotype
Pyrazinamide	Ariba	4	15	Match with phenotype
Pyrazinamide	Ariba	4	16	Match with phenotype
Pyrazinamide	Ariba	5	1	Match with phenotype
Pyrazinamide	Ariba	5	2	Match with phenotype
Pyrazinamide	Ariba	5	3	Match with phenotype
Pyrazinamide	Ariba	5	4	Not match with phenotype
Pyrazinamide	Ariba	5	5	Match with phenotype
Pyrazinamide	Ariba	5	6	Not match with phenotype
Pyrazinamide	Ariba	5	7	Match with phenotype
Pyrazinamide	Ariba	5	8	Match with phenotype
Pyrazinamide	Ariba	5	9	Match with phenotype
Pyrazinamide	Ariba	5	10	Match with phenotype
Pyrazinamide	Ariba	5	11	Match with phenotype
Pyrazinamide	Ariba	5	12	Match with phenotype
Pyrazinamide	Ariba	5	13	Match with phenotype
Pyrazinamide	Ariba	5	14	Match with phenotype
Pyrazinamide	Ariba	5	15	Match with phenotype
Pyrazinamide	Ariba	5	16	Match with phenotype
Pyrazinamide	Ariba	6	1	Match with phenotype
Pyrazinamide	Ariba	6	2	Match with phenotype
Pyrazinamide	Ariba	6	3	Match with phenotype
Pyrazinamide	Ariba	6	4	Match with phenotype
Pyrazinamide	Ariba	6	5	Match with phenotype
Pyrazinamide	Ariba	6	6	Match with phenotype
Pyrazinamide	Ariba	6	7	Match with phenotype
Pyrazinamide	Ariba	6	8	Match with phenotype
Pyrazinamide	Ariba	6	9	Match with phenotype
Pyrazinamide	Ariba	6	10	Match with phenotype
Pyrazinamide	Ariba	6	11	Match with phenotype
Pyrazinamide	Ariba	6	12	Match with phenotype
Pyrazinamide	Ariba	6	13	Not match with phenotype
Pyrazinamide	Ariba	6	14	Match with phenotype
Pyrazinamide	Ariba	6	15	Match with phenotype
Pyrazinamide	Ariba	6	16	Match with phenotype
Pyrazinamide	Ariba	7	1	Match with phenotype
Pyrazinamide	Ariba	7	2	Match with phenotype
Pyrazinamide	Ariba	7	3	Match with phenotype
Pyrazinamide	Ariba	7	4	Match with phenotype
Pyrazinamide	Ariba	7	5	Match with phenotype
Pyrazinamide	Ariba	7	6	Match with phenotype
Pyrazinamide	Ariba	7	7	Match with phenotype
Pyrazinamide	Ariba	7	8	Match with phenotype
Pyrazinamide	Ariba	7	9	Not match with phenotype
Pyrazinamide	Ariba	7	10	Match with phenotype
Pyrazinamide	Ariba	7	11	Match with phenotype
Pyrazinamide	Ariba	7	12	Not match with phenotype
Pyrazinamide	Ariba	7	13	Match with phenotype
Pyrazinamide	Ariba	7	14	Match with phenotype
Pyrazinamide	Ariba	7	15	Match with phenotype
Pyrazinamide	Ariba	7	16	Match with phenotype
Pyrazinamide	Ariba	8	1	Match with phenotype
Pyrazinamide	Ariba	8	2	Match with phenotype
Pyrazinamide	Ariba	8	3	Match with phenotype
Pyrazinamide	Ariba	8	4	Match with phenotype
Pyrazinamide	Ariba	8	5	Match with phenotype
Pyrazinamide	Ariba	8	6	Match with phenotype
Pyrazinamide	Ariba	8	7	Match with phenotype
Pyrazinamide	Ariba	8	8	Match with phenotype
Pyrazinamide	Ariba	8	9	Match with phenotype
Pyrazinamide	Ariba	8	10	Match with phenotype
Pyrazinamide	Ariba	8	11	Match with phenotype
Pyrazinamide	Ariba	8	12	Not match with phenotype
Pyrazinamide	Ariba	8	13	Match with phenotype
Pyrazinamide	Ariba	8	14	Match with phenotype
Pyrazinamide	Ariba	8	15	Match with phenotype
Pyrazinamide	Ariba	8	16	Match with phenotype
Pyrazinamide	Ariba	9	1	Match with phenotype
Pyrazinamide	Ariba	9	2	Match with phenotype
Pyrazinamide	Ariba	9	3	Match with phenotype
Pyrazinamide	Ariba	9	4	Match with phenotype
Pyrazinamide	Ariba	9	5	Match with phenotype
Pyrazinamide	Ariba	9	6	Match with phenotype
Pyrazinamide	Ariba	9	7	Match with phenotype
Pyrazinamide	Ariba	9	8	Match with phenotype
Pyrazinamide	Ariba	9	9	Match with phenotype
Pyrazinamide	Ariba	9	10	Not match with phenotype
Pyrazinamide	Ariba	9	11	Match with phenotype
Pyrazinamide	Ariba	9	12	Match with phenotype
Pyrazinamide	Ariba	9	13	Match with phenotype
Pyrazinamide	Ariba	9	14	Match with phenotype
Pyrazinamide	Ariba	9	15	Match with phenotype
Pyrazinamide	Ariba	9	16	Match with phenotype
Pyrazinamide	Ariba	10	1	Match with phenotype
Pyrazinamide	Ariba	10	2	Match with phenotype
Pyrazinamide	Ariba	10	3	Match with phenotype
Pyrazinamide	Ariba	10	4	Match with phenotype
Pyrazinamide	Ariba	10	5	Match with phenotype
Pyrazinamide	Ariba	10	6	Match with phenotype
Pyrazinamide	Ariba	10	7	Match with phenotype
Pyrazinamide	Ariba	10	8	Match with phenotype
Pyrazinamide	Ariba	10	9	Match with phenotype
Pyrazinamide	Ariba	10	10	Match with phenotype
Pyrazinamide	Ariba	10	11	Match with phenotype
Pyrazinamide	Ariba	10	12	Match with phenotype
Pyrazinamide	Ariba	10	13	Match with phenotype
Pyrazinamide	Ariba	10	14	Match with phenotype
Pyrazinamide	Ariba	10	15	Match with phenotype
Pyrazinamide	Ariba	10	16	Match with phenotype
Pyrazinamide	Ariba	11	1	Match with phenotype
Pyrazinamide	Ariba	11	2	Match with phenotype
Pyrazinamide	Ariba	11	3	Match with phenotype
Pyrazinamide	Ariba	11	4	Not match with phenotype
Pyrazinamide	Ariba	11	5	Match with phenotype
Pyrazinamide	Ariba	11	6	Match with phenotype
Pyrazinamide	Ariba	11	7	Not match with phenotype
Pyrazinamide	Ariba	11	8	Not match with phenotype
Pyrazinamide	Ariba	11	9	Match with phenotype
Pyrazinamide	Ariba	11	10	Match with phenotype
Pyrazinamide	Ariba	11	11	Match with phenotype
Pyrazinamide	Ariba	11	12	Match with phenotype
Pyrazinamide	Ariba	11	13	Match with phenotype
Pyrazinamide	Ariba	11	14	Match with phenotype
Pyrazinamide	Ariba	11	15	Match with phenotype
Pyrazinamide	Ariba	11	16	Match with phenotype
Pyrazinamide	Ariba	12	1	Match with phenotype
Pyrazinamide	Ariba	12	2	Match with phenotype
Pyrazinamide	Ariba	12	3	Match with phenotype
Pyrazinamide	Ariba	12	4	Not match with phenotype
Pyrazinamide	Ariba	12	5	Match with phenotype
Pyrazinamide	Ariba	12	6	Match with phenotype
Pyrazinamide	Ariba	12	7	Match with phenotype
Pyrazinamide	Ariba	12	8	Match with phenotype
Pyrazinamide	Ariba	12	9	Match with phenotype
Pyrazinamide	Ariba	12	10	Match with phenotype
Pyrazinamide	Ariba	12	11	Match with phenotype
Pyrazinamide	Ariba	12	12	Not match with phenotype
Pyrazinamide	Ariba	12	13	Match with phenotype
Pyrazinamide	Ariba	12	14	Match with phenotype
Pyrazinamide	Ariba	12	15	Not match with phenotype
Pyrazinamide	Ariba	12	16	Match with phenotype
Pyrazinamide	Ariba	13	1	Match with phenotype
Pyrazinamide	Ariba	13	2	Match with phenotype
Pyrazinamide	Ariba	13	3	Match with phenotype
Pyrazinamide	Ariba	13	4	Match with phenotype
Pyrazinamide	Ariba	13	5	Match with phenotype
Pyrazinamide	Ariba	13	6	Match with phenotype
Pyrazinamide	Ariba	13	7	Match with phenotype
Pyrazinamide	Ariba	13	8	Match with phenotype
Pyrazinamide	Ariba	13	9	Match with phenotype
Pyrazinamide	Ariba	13	10	Match with phenotype
Pyrazinamide	Ariba	13	11	Match with phenotype
Pyrazinamide	Ariba	13	12	Match with phenotype
Pyrazinamide	Ariba	13	13	Match with phenotype
Pyrazinamide	Ariba	13	14	Match with phenotype
Pyrazinamide	Ariba	13	15	Match with phenotype
Pyrazinamide	Ariba	13	16	Match with phenotype
Pyrazinamide	Ariba	14	1	Match with phenotype
Pyrazinamide	Ariba	14	2	Match with phenotype
Pyrazinamide	Ariba	14	3	Match with phenotype
Pyrazinamide	Ariba	14	4	Match with phenotype
Pyrazinamide	Ariba	14	5	Match with phenotype
Pyrazinamide	Ariba	14	6	Not match with phenotype
Pyrazinamide	Ariba	14	7	Match with phenotype
Pyrazinamide	Ariba	14	8	Match with phenotype
Pyrazinamide	Ariba	14	9	Match with phenotype
Pyrazinamide	Ariba	14	10	Match with phenotype
Pyrazinamide	Ariba	14	11	Match with phenotype
Pyrazinamide	Ariba	14	12	Match with phenotype
Pyrazinamide	Ariba	14	13	Match with phenotype
Pyrazinamide	Ariba	14	14	Not match with phenotype
Pyrazinamide	Ariba	14	15	Match with phenotype
Pyrazinamide	Ariba	14	16	Match with phenotype
Pyrazinamide	Ariba	15	1	Match with phenotype
Pyrazinamide	Ariba	15	2	Match with phenotype
Pyrazinamide	Ariba	15	3	Match with phenotype
Pyrazinamide	Ariba	15	4	Match with phenotype
Pyrazinamide	Ariba	15	5	Match with phenotype
Pyrazinamide	Ariba	15	6	Match with phenotype
Pyrazinamide	Ariba	15	7	Match with phenotype
Pyrazinamide	Ariba	15	8	Match with phenotype
Pyrazinamide	Ariba	15	9	Match with phenotype
Pyrazinamide	Ariba	15	10	Match with phenotype
Pyrazinamide	Ariba	15	11	Not match with phenotype
Pyrazinamide	Ariba	15	12	Match with phenotype
Pyrazinamide	Ariba	15	13	Match with phenotype
Pyrazinamide	Ariba	15	14	Match with phenotype
Pyrazinamide	Ariba	15	15	Match with phenotype
Pyrazinamide	Ariba	15	16	Match with phenotype
Pyrazinamide	Ariba	16	1	Match with phenotype
Pyrazinamide	Ariba	16	2	Match with phenotype
Pyrazinamide	Ariba	16	3	Match with phenotype
Pyrazinamide	Ariba	16	4	Match with phenotype
Pyrazinamide	Ariba	16	5	Match with phenotype
Pyrazinamide	Ariba	16	6	Match with phenotype
Pyrazinamide	Ariba	16	7	Match with phenotype
Pyrazinamide	Ariba	16	8	Match with phenotype
Pyrazinamide	Ariba	16	9	Not match with phenotype
Pyrazinamide	Ariba	16	10	Match with phenotype
Pyrazinamide	Ariba	16	11	Match with phenotype
Pyrazinamide	Ariba	16	12	Match with phenotype
Pyrazinamide	Ariba	16	13	Match with phenotype
Pyrazinamide	Ariba	16	14	Match with phenotype
Pyrazinamide	Ariba	16	15	Match with phenotype
Pyrazinamide	Ariba	16	16	Match with phenotype
Pyrazinamide	Ariba	17	1	Match with phenotype
Pyrazinamide	Ariba	17	2	Match with phenotype
Pyrazinamide	Ariba	17	3	Match with phenotype
Pyrazinamide	Ariba	17	4	Match with phenotype
Pyrazinamide	Ariba	17	5	Match with phenotype
Pyrazinamide	Ariba	17	6	Match with phenotype
Pyrazinamide	Ariba	17	7	Match with phenotype
Pyrazinamide	Ariba	17	8	Match with phenotype
Pyrazinamide	Ariba	17	9	Match with phenotype
Pyrazinamide	Ariba	17	10	Match with phenotype
Pyrazinamide	Ariba	17	11	Not match with phenotype
Pyrazinamide	Ariba	17	12	Match with phenotype
Pyrazinamide	Ariba	17	13	Match with phenotype
Pyrazinamide	Ariba	17	14	Not match with phenotype
Pyrazinamide	Ariba	17	15	Match with phenotype
Pyrazinamide	Ariba	17	16	Match with phenotype
Pyrazinamide	Ariba	18	1	Match with phenotype
Pyrazinamide	Ariba	18	2	Match with phenotype
Pyrazinamide	Ariba	18	3	Match with phenotype
Pyrazinamide	Ariba	18	4	Match with phenotype
Pyrazinamide	Ariba	18	5	Not match with phenotype
Pyrazinamide	Ariba	18	6	Match with phenotype
Pyrazinamide	Ariba	18	7	Match with phenotype
Pyrazinamide	Ariba	18	8	Match with phenotype
Pyrazinamide	Ariba	18	9	Match with phenotype
Pyrazinamide	Ariba	18	10	Match with phenotype
Pyrazinamide	Ariba	18	11	Match with phenotype
Pyrazinamide	Ariba	18	12	Match with phenotype
Pyrazinamide	Ariba	18	13	Match with phenotype
Pyrazinamide	Ariba	18	14	Match with phenotype
Pyrazinamide	Ariba	18	15	Match with phenotype
Pyrazinamide	Ariba	18	16	Not match with phenotype
Pyrazinamide	Ariba	19	1	Match with phenotype
Pyrazinamide	Ariba	19	2	Match with phenotype
Pyrazinamide	Ariba	19	3	Match with phenotype
Pyrazinamide	Ariba	19	4	Match with phenotype
Pyrazinamide	Ariba	19	5	Match with phenotype
Pyrazinamide	Ariba	19	6	Match with phenotype
Pyrazinamide	Ariba	19	7	Match with phenotype
Pyrazinamide	Ariba	19	8	Match with phenotype
Pyrazinamide	Ariba	19	9	Match with phenotype
Pyrazinamide	Ariba	19	10	Match with phenotype
Pyrazinamide	Ariba	19	11	Match with phenotype
Pyrazinamide	Ariba	19	12	Match with phenotype
Pyrazinamide	Ariba	19	13	Match with phenotype
Pyrazinamide	Ariba	19	14	Match with phenotype
Pyrazinamide	Ariba	19	15	Match with phenotype
Pyrazinamide	Ariba	19	16	Match with phenotype
Pyrazinamide	Ariba	20	1	Match with phenotype
Pyrazinamide	Ariba	20	2	Match with phenotype
Pyrazinamide	Ariba	20	3	Not match with phenotype
Pyrazinamide	Ariba	20	4	Match with phenotype
Pyrazinamide	Ariba	20	5	Match with phenotype
Pyrazinamide	Ariba	20	6	Match with phenotype
Pyrazinamide	Ariba	20	7	Match with phenotype
Pyrazinamide	Ariba	20	8	Match with phenotype
Pyrazinamide	Ariba	20	9	Match with phenotype
Pyrazinamide	Ariba	20	10	Match with phenotype
Pyrazinamide	Ariba	20	11	Match with phenotype
Pyrazinamide	Ariba	20	12	Match with phenotype
Pyrazinamide	Ariba	20	13	Match with phenotype
Pyrazinamide	Ariba	20	14	Match with phenotype
Pyrazinamide	Ariba	20	15	Match with phenotype
Pyrazinamide	Ariba	20	16	Match with phenotype
Pyrazinamide	Ariba	21	1	Match with phenotype
Pyrazinamide	Ariba	21	2	Match with phenotype
Pyrazinamide	Ariba	21	3	Match with phenotype
Pyrazinamide	Ariba	21	4	Match with phenotype
Pyrazinamide	Ariba	21	5	Match with phenotype
Pyrazinamide	Ariba	21	6	Not match with phenotype
Pyrazinamide	Ariba	21	7	Not match with phenotype
Pyrazinamide	Ariba	21	8	Match with phenotype
Pyrazinamide	Ariba	21	9	Match with phenotype
Pyrazinamide	Ariba	21	10	Match with phenotype
Pyrazinamide	Ariba	21	11	Match with phenotype
Pyrazinamide	Ariba	21	12	Match with phenotype
Pyrazinamide	Ariba	21	13	Match with phenotype
Pyrazinamide	Ariba	21	14	Match with phenotype
Pyrazinamide	Ariba	21	15	Match with phenotype
Pyrazinamide	Ariba	21	16	Match with phenotype
Pyrazinamide	Ariba	22	1	Match with phenotype
Pyrazinamide	Ariba	22	2	Match with phenotype
Pyrazinamide	Ariba	22	3	Match with phenotype
Pyrazinamide	Ariba	22	4	Match with phenotype
Pyrazinamide	Ariba	22	5	Match with phenotype
Pyrazinamide	Ariba	22	6	Match with phenotype
Pyrazinamide	Ariba	22	7	Not match with phenotype
Pyrazinamide	Ariba	22	8	Match with phenotype
Pyrazinamide	Ariba	22	9	Match with phenotype
Pyrazinamide	Ariba	22	10	Match with phenotype
Pyrazinamide	Ariba	22	11	Match with phenotype
Pyrazinamide	Ariba	22	12	Match with phenotype
Pyrazinamide	Ariba	22	13	Match with phenotype
Pyrazinamide	Ariba	22	14	Match with phenotype
Pyrazinamide	Ariba	22	15	Match with phenotype
Pyrazinamide	Ariba	22	16	Match with phenotype
Pyrazinamide	Ariba	23	1	Match with phenotype
Pyrazinamide	Ariba	23	2	Match with phenotype
Pyrazinamide	Ariba	23	3	Match with phenotype
Pyrazinamide	Ariba	23	4	Match with phenotype
Pyrazinamide	Ariba	23	5	Match with phenotype
Pyrazinamide	Ariba	23	6	Match with phenotype
Pyrazinamide	Ariba	23	7	Match with phenotype
Pyrazinamide	Ariba	23	8	Match with phenotype
Pyrazinamide	Ariba	23	9	Not match with phenotype
Pyrazinamide	Ariba	23	10	Match with phenotype
Pyrazinamide	Ariba	23	11	Match with phenotype
Pyrazinamide	Ariba	23	12	Not match with phenotype
Pyrazinamide	Ariba	23	13	Match with phenotype
Pyrazinamide	Ariba	23	14	Match with phenotype
Pyrazinamide	Ariba	23	15	Match with phenotype
Pyrazinamide	Ariba	23	16	Not match with phenotype
Pyrazinamide	Ariba	24	1	Not match with phenotype
Pyrazinamide	Ariba	24	2	Not match with phenotype
Pyrazinamide	Ariba	24	3	Match with phenotype
Pyrazinamide	Ariba	24	4	Match with phenotype
Pyrazinamide	Ariba	24	5	Match with phenotype
Pyrazinamide	Ariba	24	6	Match with phenotype
Pyrazinamide	Ariba	24	7	Match with phenotype
Pyrazinamide	Ariba	24	8	Match with phenotype
Pyrazinamide	Ariba	24	9	Match with phenotype
Pyrazinamide	Ariba	24	10	Match with phenotype
Pyrazinamide	Ariba	24	11	Match with phenotype
Pyrazinamide	Ariba	24	12	Match with phenotype
Pyrazinamide	Ariba	24	13	Not match with phenotype
Pyrazinamide	Ariba	24	14	Match with phenotype
Pyrazinamide	Ariba	24	15	Match with phenotype
Pyrazinamide	Ariba	24	16	Match with phenotype
Pyrazinamide	Ariba	25	1	Match with phenotype
Pyrazinamide	Ariba	25	2	Match with phenotype
Pyrazinamide	Ariba	25	3	Match with phenotype
Pyrazinamide	Ariba	25	4	Match with phenotype
Pyrazinamide	Ariba	25	5	Match with phenotype
Pyrazinamide	Ariba	25	6	Match with phenotype
Pyrazinamide	Ariba	25	7	Match with phenotype
Pyrazinamide	Ariba	25	8	Match with phenotype
Pyrazinamide	Ariba	25	9	Match with phenotype
Pyrazinamide	Ariba	25	10	Match with phenotype
Pyrazinamide	Ariba	25	11	Match with phenotype
Pyrazinamide	Ariba	25	12	Match with phenotype
Pyrazinamide	Ariba	25	13	Match with phenotype
Pyrazinamide	Ariba	25	14	Match with phenotype
Pyrazinamide	Ariba	25	15	Match with phenotype
Pyrazinamide	Ariba	25	16	Match with phenotype
Pyrazinamide	Ariba	26	1	Match with phenotype
Pyrazinamide	Ariba	26	2	Match with phenotype
Pyrazinamide	Ariba	26	3	Match with phenotype
Pyrazinamide	Ariba	26	4	Match with phenotype
Pyrazinamide	Ariba	26	5	Match with phenotype
Pyrazinamide	Ariba	26	6	Match with phenotype
Pyrazinamide	Ariba	26	7	Match with phenotype
Pyrazinamide	Ariba	26	8	Match with phenotype
Pyrazinamide	Ariba	26	9	Match with phenotype
Pyrazinamide	Ariba	26	10	Match with phenotype
Pyrazinamide	Ariba	26	11	Match with phenotype
Pyrazinamide	Ariba	26	12	Match with phenotype
Pyrazinamide	Ariba	26	13	Match with phenotype
Pyrazinamide	Ariba	26	14	Match with phenotype
Pyrazinamide	Ariba	26	15	Match with phenotype
Pyrazinamide	Ariba	26	16	Not match with phenotype
Pyrazinamide	Ariba	27	1	Match with phenotype
Pyrazinamide	Ariba	27	2	Not match with phenotype
Pyrazinamide	Ariba	27	3	Match with phenotype
Pyrazinamide	Ariba	27	4	Match with phenotype
Pyrazinamide	Ariba	27	5	Match with phenotype
Pyrazinamide	Ariba	27	6	Match with phenotype
Pyrazinamide	Ariba	27	7	Match with phenotype
Pyrazinamide	Ariba	27	8	Match with phenotype
Pyrazinamide	Ariba	27	9	Match with phenotype
Pyrazinamide	Ariba	27	10	Match with phenotype
Pyrazinamide	Ariba	27	11	Match with phenotype
Pyrazinamide	Ariba	27	12	Match with phenotype
Pyrazinamide	Ariba	27	13	Match with phenotype
Pyrazinamide	Ariba	27	14	Match with phenotype
Pyrazinamide	Ariba	27	15	Match with phenotype
Pyrazinamide	Ariba	27	16	Match with phenotype
Pyrazinamide	Ariba	28	1	Match with phenotype
Pyrazinamide	Ariba	28	2	Match with phenotype
Pyrazinamide	Ariba	28	3	Match with phenotype
Pyrazinamide	Ariba	28	4	Match with phenotype
Pyrazinamide	Ariba	28	5	Match with phenotype
Pyrazinamide	Ariba	28	6	Match with phenotype
Pyrazinamide	Ariba	28	7	Match with phenotype
Pyrazinamide	Ariba	28	8	Not match with phenotype
Pyrazinamide	Ariba	28	9	Match with phenotype
Pyrazinamide	Ariba	28	10	Match with phenotype
Pyrazinamide	Ariba	28	11	Not match with phenotype
Pyrazinamide	Ariba	28	12	Match with phenotype
Pyrazinamide	Ariba	28	13	Not match with phenotype
Pyrazinamide	Ariba	28	14	Match with phenotype
Pyrazinamide	Ariba	28	15	Match with phenotype
Pyrazinamide	Ariba	28	16	Match with phenotype
Pyrazinamide	Ariba	29	1	Match with phenotype
Pyrazinamide	Ariba	29	2	Match with phenotype
Pyrazinamide	Ariba	29	3	Match with phenotype
Pyrazinamide	Ariba	29	4	Not match with phenotype
Pyrazinamide	Ariba	29	5	Match with phenotype
Pyrazinamide	Ariba	29	6	Match with phenotype
Pyrazinamide	Ariba	29	7	Match with phenotype
Pyrazinamide	Ariba	29	8	Match with phenotype
Pyrazinamide	Ariba	29	9	Match with phenotype
Pyrazinamide	Ariba	29	10	Not match with phenotype
Pyrazinamide	Ariba	29	11	Match with phenotype
Pyrazinamide	Ariba	29	12	Match with phenotype
Pyrazinamide	Ariba	29	13	Match with phenotype
Pyrazinamide	Ariba	29	14	Match with phenotype
Pyrazinamide	Ariba	29	15	Match with phenotype
Pyrazinamide	Ariba	29	16	Match with phenotype
Pyrazinamide	Ariba	30	1	Match with phenotype
Pyrazinamide	Ariba	30	2	Match with phenotype
Pyrazinamide	Ariba	30	3	Match with phenotype
Pyrazinamide	Ariba	30	4	Match with phenotype
Pyrazinamide	Ariba	30	5	Match with phenotype
Pyrazinamide	Ariba	30	6	Match with phenotype
Pyrazinamide	Ariba	30	7	Not match with phenotype
Pyrazinamide	Ariba	30	8	Match with phenotype
Pyrazinamide	Ariba	30	9	Match with phenotype
Pyrazinamide	Ariba	30	10	Match with phenotype
Pyrazinamide	Ariba	30	11	Match with phenotype
Pyrazinamide	Ariba	30	12	Match with phenotype
Pyrazinamide	Ariba	30	13	Match with phenotype
Pyrazinamide	Ariba	30	14	Match with phenotype
Pyrazinamide	Ariba	30	15	Match with phenotype
Pyrazinamide	Ariba	30	16	Match with phenotype
Pyrazinamide	Ariba	31	1	Match with phenotype
Pyrazinamide	Ariba	31	2	Match with phenotype
